"id","timestamp","classification","name","latitude","longitude","maximum sustained wind (mph)","minimum central pressure (mb)","movement speed (mph)","movement direction (degrees)","hurricane wind extent (miles)","tropical storm wind extent (miles)"
AL052019,2019-09-03T21:00:00.000Z,Hurricane,Dorian,27.7,-78.7,110,959,6,325,,
AL052019,2019-09-04T03:00:00.000Z,Hurricane,Dorian,28.4,-79,110,959,6,340,60,175
AL052019,2019-09-04T09:00:00.000Z,Hurricane,Dorian,29.2,-79.5,105,963,8,330,60,175
AL052019,2019-09-04T15:00:00.000Z,Hurricane,Dorian,29.8,-79.7,105,964,9,335,,
AL052019,2019-09-04T21:00:00.000Z,Hurricane,Dorian,30.6,-79.8,110,961,8,345,70,195
AL052019,2019-09-05T03:00:00.000Z,Hurricane,Dorian,31.3,-79.6,115,955,7,10,60,195
AL052019,2019-09-05T09:00:00.000Z,Hurricane,Dorian,31.7,-79.5,115,957,8,10,60,195
AL052019,2019-09-05T15:00:00.000Z,Hurricane,Dorian,32.5,-79.1,110,958,8,20,60,195
AL052019,2019-09-05T21:00:00.000Z,Hurricane,Dorian,33.1,-78.5,105,960,10,35,60,220
AL052019,2019-09-06T03:00:00.000Z,Hurricane,Dorian,33.8,-77.4,100,958,13,45,60,220
AL052019,2019-09-06T09:00:00.000Z,Hurricane,Dorian,34.6,-76.2,90,956,14,50,45,220
AL052019,2019-09-06T15:00:00.000Z,Hurricane,Dorian,35.7,-74.8,90,957,17,45,45,220
AL052019,2019-09-06T21:00:00.000Z,Hurricane,Dorian,36.9,-72.7,90,958,24,50,,
AL052019,2019-09-07T03:00:00.000Z,Hurricane,Dorian,38.3,-70.2,90,960,25,45,80,230
AL052019,2019-09-07T09:00:00.000Z,Hurricane,Dorian,39.7,-68.1,85,965,25,50,105,310
AL052019,2019-09-07T15:00:00.000Z,Hurricane,Dorian,42,-66,85,953,29,40,105,310
AL052019,2019-09-07T18:00:00.000Z,Hurricane,Dorian,42.8,-64.9,100,953,29,40,,
AL052019,2019-09-07T21:00:00.000Z,Post-tropical Cyclone,Dorian,43.9,-63.9,100,953,30,35,,
AL052019,2019-09-08T03:00:00.000Z,Post-tropical Cyclone,Dorian,46.3,-62.1,90,960,26,30,115,310
AL052019,2019-09-08T09:00:00.000Z,Post-tropical Cyclone,Dorian,48.5,-61.1,80,960,26,25,90,345
AL052019,2019-09-08T15:00:00.000Z,Post-tropical Cyclone,Dorian,50,-59.4,75,963,25,35,90,345
AL052019,2019-09-08T21:00:00.000Z,Post-tropical Cyclone,Dorian,51,-57.5,65,968,23,50,,
AL052019,2019-09-09T03:00:00.000Z,Post-tropical Cyclone,Dorian,52.1,-53.4,60,980,24,60,,
